"Date";"Coscinodiscophycidae";"Bacillariophyceae incertae sedis";"Oscillatoriophycideae";"Synechococcophycideae";"Bacillariophycidae+Fragilariophycidae";"Haptoria";"Alophycidae";"Oligotrichia";"Dinophyceae";"EUG";"CRY";"NEI"
"2011-06-20";"43200";NA;NA;NA;"19400";NA;NA;NA;"7700";NA;NA;"2600"
"2011-07-04";"436200";NA;NA;NA;"16700";NA;NA;NA;"3300";"200";NA;"2000"
"2011-07-18";"15000";NA;NA;NA;"8800";NA;NA;NA;"3800";NA;NA;"9000"
"2011-08-08";"201800";NA;NA;NA;"49100";NA;NA;NA;"1200";NA;NA;"3000"
"2011-08-22";"122600";NA;NA;NA;"17400";NA;NA;NA;"1500";NA;NA;"200"
"2011-09-05";"404000";NA;NA;NA;"91400";NA;NA;NA;"3200";"800";"200";"8000"
"2011-09-19";"312000";NA;NA;"28000";"29600";NA;NA;NA;"1900";"200";NA;"5000"
"2011-10-17";"54700";NA;NA;NA;"12800";"400";NA;NA;"6800";"1600";"1200";"42800"
"2011-11-07";"11800";NA;NA;NA;"12300";NA;NA;NA;"3200";NA;NA;"3600"
"2011-11-27";"7000";NA;NA;NA;"2000";NA;NA;NA;"12400";NA;NA;"2800"
"2011-12-06";"9200";NA;NA;NA;"5600";NA;NA;NA;"800";NA;NA;"3200"
"2011-12-19";"22000";NA;NA;NA;"8100";NA;NA;NA;"1000";"600";NA;"2200"
"2012-01-03";"12200";NA;NA;NA;"2400";NA;NA;NA;"1600";NA;NA;"3200"
"2012-01-16";"7200";NA;NA;NA;"1600";NA;NA;NA;"600";NA;NA;"800"
"2012-01-30";"4200";NA;NA;NA;"5000";NA;NA;NA;"600";"400";NA;"1200"
"2012-02-20";"37800";NA;NA;NA;"11800";NA;NA;NA;"3100";NA;NA;"3400"
"2012-03-05";"1411600";NA;NA;NA;"20200";"200";NA;NA;"4600";"600";NA;"5200"
"2012-03-19";"1245000";NA;NA;NA;"24400";NA;NA;NA;"11500";NA;"400";"4600"
"2012-04-02";"69000";NA;NA;NA;"7000";NA;NA;NA;"1000";NA;"600";"4800"
"2012-04-16";"116000";NA;NA;NA;"64200";"2400";NA;NA;"2400";"600";NA;"5200"
"2012-04-30";"16800";NA;NA;NA;"24400";NA;NA;NA;"4400";NA;"600";"11600"
"2012-05-07";"113600";NA;NA;NA;"9600";NA;NA;NA;"5700";"200";NA;"84000"
"2012-05-29";"83600";NA;NA;NA;"18800";NA;NA;NA;"9000";NA;"200";"79800"
"2012-06-11";"353400";NA;NA;"6400";"92900";NA;NA;NA;"22200";"3000";NA;"13600"
"2012-06-25";"58000";NA;NA;NA;"13200";NA;NA;NA;"72700";"1200";"1800";"1400"
"2012-07-09";"158600";NA;"35400";NA;"4200";NA;NA;NA;"124800";NA;NA;"13400"
"2012-07-23";"166400";NA;NA;NA;"5400";NA;NA;NA;"121000";"1400";"600";"29000"
"2012-08-06";"12600";NA;"25800";NA;"10700";NA;NA;NA;"104500";"800";NA;"281600"
"2012-08-20";"4400";NA;NA;NA;"18000";NA;NA;NA;"78300";"800";"3600";"21800"
"2012-08-27";"3400";NA;NA;NA;"3800";NA;NA;NA;"800";NA;NA;"2000"
"2012-09-10";"630400";NA;NA;NA;"45200";NA;NA;NA;"25060";"20400";NA;"4600"
"2012-09-24";"54600";NA;NA;NA;"44100";NA;NA;NA;"11200";"200";NA;"2600"
"2012-10-09";"11200";NA;NA;NA;"11100";NA;NA;NA;"2400";NA;NA;"400"
"2012-10-23";"9700";NA;NA;NA;"5600";NA;NA;NA;"2400";"300";NA;"1100"
"2012-11-05";"6900";NA;NA;NA;"3500";NA;NA;NA;"100";"300";NA;"400"
"2012-11-19";"4500";NA;NA;NA;"1700";NA;NA;NA;"400";NA;NA;"200"
"2012-12-05";"5800";NA;NA;NA;"1100";NA;NA;NA;"200";"200";NA;"200"
"2012-12-19";"1400";NA;NA;NA;"1100";NA;NA;NA;"200";NA;NA;"300"
"2013-01-07";"2200";NA;NA;NA;"400";"100";NA;NA;"1400";NA;NA;"2700"
"2013-01-21";"19000";NA;NA;NA;"1300";NA;NA;NA;"100";"100";NA;"2300"
"2013-02-04";"7300";NA;NA;NA;"1700";NA;NA;NA;"300";NA;NA;"1300"
"2013-03-05";"349600";NA;NA;NA;"34400";NA;NA;NA;"1600";"400";NA;"2600"
"2013-03-18";"529900";NA;NA;NA;"4600";NA;NA;NA;"1000";NA;NA;"2400"
"2013-04-02";"359300";NA;NA;NA;"5300";NA;NA;NA;"300";NA;NA;"900"
"2013-04-15";"349090";NA;NA;NA;"45400";NA;NA;NA;"100";NA;NA;"43300"
"2013-04-29";"93280";NA;NA;NA;"10500";NA;NA;NA;"1200";NA;"1800";"1500"
"2013-05-06";"101900";NA;NA;NA;"75200";NA;NA;NA;"3800";NA;"5600";"3800"
"2013-05-21";"121100";NA;NA;NA;"69900";NA;NA;NA;"8300";"600";"200";"164500"
"2013-06-03";"152500";NA;NA;NA;"35200";NA;NA;NA;"5700";NA;"2200";"92900"
"2013-07-01";"674100";NA;NA;NA;"7300";NA;NA;NA;"8600";NA;NA;"700"
"2013-07-15";"363600";NA;NA;NA;"47800";NA;NA;NA;"88900";NA;NA;"1600"
"2013-07-29";"49900";NA;NA;NA;"103800";NA;NA;NA;"11600";"100";NA;"1800"
"2013-08-12";"852300";NA;NA;NA;"4600";NA;NA;NA;"11700";NA;"200";"7500"
"2013-08-26";"85800";NA;NA;NA;"8200";NA;NA;NA;"2337300";NA;"3500000";"8200"
"2013-09-09";"7600";NA;NA;NA;"1100";NA;NA;NA;"370100";NA;NA;"11000"
"2013-09-23";"27300";NA;NA;NA;"13500";NA;NA;NA;"3600";NA;NA;"1900"
"2013-10-07";"77800";NA;NA;NA;"209800";NA;NA;NA;"10500";"100";NA;"3800"
"2013-10-21";"18500";NA;NA;NA;"8100";"2600";NA;NA;"3600";NA;"57600";"2200"
"2013-11-04";"14300";NA;NA;NA;"1300";NA;NA;NA;"1200";"300";NA;"3700"
"2013-11-18";"7700";NA;NA;NA;"2100";NA;NA;NA;"300";NA;NA;"2100"
"2013-12-02";"9200";NA;NA;NA;"1400";NA;NA;NA;"100";NA;NA;"800"
"2013-12-16";"9400";NA;NA;NA;"1100";NA;NA;NA;NA;"100";NA;"1000"
"2014-01-13";"14200";NA;NA;NA;"1200";NA;NA;NA;"100";NA;"3600";"4100"
"2014-01-27";"6500";NA;NA;NA;"500";NA;NA;NA;NA;NA;NA;"300"
"2014-02-10";"12200";NA;NA;NA;"1200";NA;NA;NA;"6500";NA;NA;"4000"
"2014-02-24";"32500";NA;NA;NA;"44100";NA;NA;NA;"8400";"1000";"206800";"3300"
"2014-03-10";"7700";NA;NA;NA;"3000";NA;NA;NA;"5000";"16400";"274500";"3600"
"2014-03-24";"293800";NA;NA;NA;"6300";NA;NA;NA;"1900";NA;NA;"400"
"2014-04-07";"880400";NA;NA;NA;"4100";NA;NA;NA;"3400";"7200";"91000";"11400"
"2014-04-22";"34900";NA;NA;NA;"11800";NA;NA;NA;"5300";NA;NA;"25500"
"2014-05-05";"176600";NA;NA;NA;"18600";NA;NA;NA;"19500";"16800";NA;"27400"
"2014-05-19";"2061100";NA;NA;NA;"28200";NA;NA;NA;"12400";"2600";"800";"152400"
"2014-06-02";"386600";NA;NA;NA;"37700";NA;NA;NA;"19900";NA;NA;"3000"
"2014-06-16";"362100";NA;NA;NA;"18900";NA;NA;NA;"176200";"400";NA;"4700"
"2014-06-30";"633200";NA;NA;NA;"8000";NA;NA;NA;"241500";NA;NA;"600"
"2014-07-21";"32400";NA;NA;NA;"1000";NA;NA;NA;"11557400";"2800";NA;"13800"
"2014-08-04";"972400";NA;NA;NA;"7500";NA;NA;NA;"81200";NA;NA;"2600"
"2014-08-18";"276600";NA;NA;NA;"7600";NA;NA;NA;"51600";NA;NA;"200"
"2014-09-01";"108600";NA;NA;NA;"5400";NA;NA;NA;"3500";NA;NA;"1000"
"2014-09-15";"901900";NA;NA;NA;"4200";NA;NA;NA;"5000";NA;NA;"200"
"2014-10-06";"13181.9";NA;NA;NA;"17600";NA;NA;"600";"5400";"200";NA;"7000"
"2014-10-20";"16000";NA;NA;NA;"8400";NA;"4400";NA;"17800";"17200";"179400";"4200"
"2014-11-03";"31800";NA;NA;NA;"4500";NA;NA;NA;"9000";"1200";NA;"4400"
"2014-11-17";"4200";NA;NA;NA;"2000";NA;NA;NA;"13500";"6800";"1000";"4800"
"2014-12-01";"10200";NA;NA;NA;"4400";NA;NA;NA;"1200";"600";NA;"3400"
"2014-12-15";"9000";NA;NA;NA;"2300";NA;NA;NA;"4200";"1400";NA;"7000"
"2015-01-05";"7600";NA;NA;NA;"2800";NA;NA;NA;"2800";NA;NA;"10400"
"2015-01-19";"5400";NA;NA;NA;"2200";NA;NA;NA;"800";"600";"800";"4400"
"2015-02-02";"6000";NA;NA;NA;"3000";NA;NA;NA;"1800";NA;NA;"4000"
"2015-02-16";"9600";NA;NA;NA;"5400";NA;"800";NA;"14200";"4400";"1400";"14000"
"2015-03-02";"31400";NA;NA;NA;"5000";NA;NA;NA;"6000";"800";"3200";"6000"
"2015-03-16";"32400";NA;NA;NA;"3000";NA;NA;NA;"5600";"200";NA;"4000"
"2015-03-30";"33000";NA;NA;NA;"7400";NA;NA;NA;"1800";NA;"7400";"4600"
"2015-04-13";"50400";NA;NA;NA;"14800";NA;"9000";NA;"6600";"1000";"3400";"15000"
"2015-04-27";"149000";NA;NA;NA;"38200";NA;"7400";NA;"32900";NA;"8600";"22200"
"2015-05-11";"532200";NA;NA;NA;"58800";"4400";NA;NA;"42600";"4800";"95200";"54800"
"2015-05-26";"252800";NA;NA;NA;"8800";"2400";"11400";"200";"17200";NA;"17200";"9200"
"2015-06-08";"23400";NA;NA;NA;"4000";NA;NA;NA;"15700";"4600";NA;"1800"
"2015-06-22";"144600";NA;NA;NA;"1579400";NA;NA;NA;"27600";"1400";"18200";"8200"
"2015-07-06";"39500";NA;NA;NA;"7700";NA;NA;NA;"271300";"3400";"400";"5800"
"2015-08-03";"555200";NA;NA;NA;"35500";"200";NA;NA;"10600";NA;NA;"11200"
"2015-08-17";"151000";NA;NA;NA;"11800";NA;"400";NA;"17900";"600";"26800";"3600"
"2015-09-01";"2e+05";NA;NA;"10400";"21000";NA;NA;NA;"5200";"2400";"200";"13600"
"2015-09-14";"95200";NA;NA;"6400";"20000";NA;NA;NA;"2600";NA;NA;"7400"
"2015-09-28";"106400";NA;NA;NA;"15200";NA;NA;NA;"5600";NA;"400";"10200"
"2015-10-12";"23000";NA;NA;NA;"17100";NA;NA;NA;"22100";"600";NA;"19800"
"2015-10-26";"12000";NA;NA;NA;"11400";NA;NA;NA;"2800";NA;NA;"3800"
"2015-11-09";"14200";NA;NA;NA;"5800";NA;NA;NA;"3800";NA;NA;"3400"
"2015-11-24";"8400";NA;NA;NA;"11000";NA;NA;NA;"1800";NA;"200";"2400"
"2015-12-07";"10800";NA;NA;NA;"4600";NA;NA;NA;"1000";"800";NA;"2200"
"2015-12-22";"11000";NA;NA;NA;"2600";NA;NA;NA;"800";NA;NA;"4000"
